Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
F28-1300,1,https://sigma.octopart.com/12648774/image/Triad-Magnetics-F28-1300.jpg,12.37,0,1,Arrow Electronics F28-1300,Arrow Electronics,F28-1300,https://octopart.com/opatz8j6/a1?t=mLk0E2O-FZ4Iw0ODSSJaiUet49qnAAz6-ccwKhHzC_Hb1L0Yi8IcDdWeKQTul66wZju6GjX5_XbvJC6Lur7D1Ua4_h8kJ0wGQ-j8384bHOIl9eSalbr-I4xBWV2zQeBXm_ZyrVqJzBxo-Wm7iSoQ-_70kb1nI5cwuJT5-swLWS5l2XFm-HiDiByEfLUhq_w9fWC7s4LNgzsGbuPV-j9--B-eEtavXxNg5BrhYXZqDUsh0rioMERb3wfPJQYqXHvnPSScplVOS3HmCrLW47Q2b_v9nw,12.37
TLM4036DC-1000,1,https://sigma.octopart.com/8457431/image/Triad-Magnetics-TLM4036DC-1000.jpg,,,,,,,,
WDU75-800,1,https://sigma.octopart.com/10063759/image/Triad-Magnetics-WDU75-800.jpg,14.79,0,1,Arrow Electronics WDU75-800,Arrow Electronics,WDU75-800,https://octopart.com/opatz8j6/a1?t=wBTbEU_gHDP9EtwENitoiDxGYaevsguaMyNfiaqWC1TZtX1HXxYli4ItwJrZr17_jpLuN39Wgf5JgsrtPgKWXSXODJ_MQssluUriRtYOBQAf9x4ltzl47wLPTCuy1kCbAUVVHi9bY5g1vVYo6P1bPuwtWAz6p-fodFrIFNSHKw05b9V7JwYZQX_fuU9lvvuVxjys2ghVb-Ib4FsU28P9Fl-ZDRxdeD65lCYSq3UA122_9QgHvLalPXzcNPk74bulNsw6VmFMAa5MeElmCiSVNSqOhw,14.79
VPP10-5600,1,https://sigma.octopart.com/38047752/image/Triad-Magnetics-VPP10-5600.jpg,18.29,0,1,Arrow Electronics VPP10-5600,Arrow Electronics,VPP10-5600,https://octopart.com/opatz8j6/a1?t=dhXsv-NvaPTJCYDfXQkbpgdbKrddW6pVtK2jv0j5nTMtofekSX7tGcQovIUZcSWGXPOiEWv0MzdR2DHYoTeK6_X7ZXy9E3uZwPvmh65-dSFESPHzS23X4o1mBkPd7-ay14WYl0WG7VkNstvj8uf7IHjyBooDApaBed17UUZGkw0EldTZhMCgpQrCI7wMNmWYtxPWkMDNM5T58ohErJ46wpAtgQAEIy8qQyl1uYYKoVhU_OcZPNf-iTglgd-QHtGTQLzIlr6X1qTQoCCKZGFsRRFY,18.29
F12-500,1,https://sigma.octopart.com/12648774/image/Triad-Magnetics-F12-500.jpg,7.18,0,1,Arrow Electronics F12-500,Arrow Electronics,F12-500,https://octopart.com/opatz8j6/a1?t=ubZqiVZHXKicm7ONlQEfTDGonpZNzRPtRsgaPCtyjGQXSnMmyx06SNo2QM3HmIzIszPb41u8-5cEoilk7w3ukT_VkocINaIEjErznrS1Az9s2OHLeFZd9OZCC-sGpMxokgvNRa-WGrcNhzgKdr8TTsIwvcXD7kbMRnBL8BNwFrhtSvUP5B75qb8OwNmlB3O9auD6IAjiWuq8IOiIHNa9VMJDfsIIVymPxBfyA3NIrtTCyaZfjKXwi_cpaEDnf4BX2bd_uFLIOF7kusFtdVNhQ6b53w,7.18
F-43X,1,https://sigma.octopart.com/132728998/image/Triad-Magnetics-F-43X.jpg,11.27,0,1,Arrow Electronics F-43X,Arrow Electronics,F-43X,https://octopart.com/opatz8j6/a1?t=RfNtNWUjrVFIDSWhWYk3Ns_rZjoWibzOsq3Ma4W6EW1OLs-ob4UMTsn7A0NPdzOHEmwvCLMbCNIp40mwtTW4Zq4PJcKhwPrMZQXrAa6MPng1AvHBO7YmOC93xFqypah6k8E_YrBcQjoPwQ-BzJ6z1WZpFUfjYsYDY-4m7gKhoRoF2dXMXHP1IXm2PbVNg52K0LGefS4DJvKxKB8PF7-Za_SFzJjaXW4AUrcvHa5Jhv3GrQVDXH9P3U-JunPlKOAVlfM4wwnEIEFPDtQYTewxvTtG_w,11.27
FD8-12,1,https://sigma.octopart.com/38047493/image/Triad-Magnetics-FD8-12.jpg,,,,,,,,
F-362XP,1,https://sigma.octopart.com/21613524/image/Triad-Magnetics-F-362XP.jpg,9.40,0,1,Arrow Electronics F-362XP,Arrow Electronics,F-362XP,https://octopart.com/opatz8j6/a1?t=0kdQXgoj1Nf6_n-M3dK6DEcJ8mIX-rRw6gt_kOlgRXRNZiD4_8Yj6qLAe3uU3LdmjzGq2eflW1fv5eXIeeiZeKsuBrjUYf9PMBnQ_6dkdi0tgFasXWamzN-ES9Lih9z78JRjss1MxUxjEk7dnESbmDRF6lCbJpWjhQe9Ftl4pn5t807I0xmNju1bbHhORzfskg2fsmfNOGLP3eZ2y-MVTe-fnaPUAXFWouIb2dmTHIzssDZuy0O2GyXiFFsG_vosojdTq9Um1YH8vzfGK4xECvjbnQ,9.40
C-17X,1,https://sigma.octopart.com/38047279/image/Triad-Magnetics-C-17X.jpg,,,,,,,,
F-115X,1,https://sigma.octopart.com/21613477/image/Triad-Magnetics-F-115X.jpg,8.29,0,1,Arrow Electronics F-115X,Arrow Electronics,F-115X,https://octopart.com/opatz8j6/a1?t=hl3uwsTywiHa5RmWljH2rgo0I0Uii86EP2Z6OMiyl8tFidMotmr-YgKWMtg7gjhmYJZBcthHWtH3JCkO2gbINPDUHYSjl9V-EdDSehckOVYHlodiW4GiIWSWxvI2wmsmAxhiK-yv3uXK31NOxFtmJXuWsxIllITGnw1zNi9klWKrGUlz0mC23jxvQgPnbPi8IXV--7WH5Pfb68_kyw9zvOAFyMJ3B0VjKvndjwasoxxkRdFn3Z1Jc7vzTBAyz7lG6ulVwbYmt_qPF7aaohEMTbqf_DM,8.29
