Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
RU4S-A110,1,https://sigma.octopart.com/10119211/image/Idec-RU4S-A110.jpg,10.68,10,1,Wolf Automation RU4S-A110,Wolf Automation,RU4S-A110,https://octopart.com/opatz8j6/a1?t=gS4s6scBTGofezF4GnLT10siaBk_ajTJuy7WWO7iNa5Gw8NUIj0Rv1EkCQUlOktf2YHPeCERpXfToQeJuX5vDSnBKhCWvlR2hF_2reW0yeLJ56b8dA1y5OyHbz2mW44ar7fkZbG6bHhkKK35-Xpgu6i6-z-pn94Qa7Af76bGK1-Ac-ZC9UYaKxvxDi3zDKb1VpDDlMMvDbpzmtqs4aL7J3FdqwV9zBCWm3rgk_UQI8hMad5SPI0sCcDVc1qeqtcH8v5epXcEKte0FW-YyrKoMHALbes,10.68
HW1F-2F11QD-S-120V,1,https://sigma.octopart.com/155415439/image/Idec-HW1F-2F11QD-S-120V.jpg,,,,,,,,
AL6M-M14P-A,2,https://sigma.octopart.com/168139190/image/Idec-AL6M-M14P-A.jpg,35.2,1,2,Wolf Automation AL6M-M14P-A,Wolf Automation,AL6M-M14P-A,https://octopart.com/opatz8j6/a1?t=3uWSzR5f0gNouhwdn-WyaQod6W41i399KT4B_wDOAnQcHYq1FGOLP2FiuIH-eDKLi5e-KEe9zSTfpOPlZgiy2fg55OmJeXRLRHQQf1u1v0hlGW4D0Eev5NrWhbdv0namvip0l0ThLEjYecKDaka4CiwJQlVHMAHxB5aWUcMC2w17nWq-6UdGQd-ELwZ1-dj46Eeje3jKKTiC-meYzeJSNG_paABI-88RFvY4KG6PsKZuDq_thglP5ryHGbUPvdaWhtHY59tHW6C3B93YBcq_vPnm8Q,17.6
FB1W-HW1B-X402R,1,https://sigma.octopart.com/14216522/image/Idec-FB1W-HW1B-X402R.jpg,73.41,0,1,Wolf Automation FB1W-HW1B-X402R,Wolf Automation,FB1W-HW1B-X402R,https://octopart.com/opatz8j6/a1?t=zC8HR8z_dqe1NQOoxkkyPkUMOzof7824Gf3NxvZeNWZGmW4brYXFWFAKMrWmOTfcVy1lMIiZbDfDyFfk3mJTsLQQboWXfG9VggXtwXQ4da_NSINwNnNFYg2oA3kUR0VoKJd4g_og15K1DdpVM064sg48cBvxVT_waf3z62svLzSebDy03bqMU57WSaRm5TkTudpriQrX-VomuURsaJZPDdntnCFs5rIFWWoANJo96IVs8K5AkiQMfJNA1j0-n7cejH3bkWNA94mcklmgVsgs5numnRpR,73.41
AP6M122-R,1,https://sigma.octopart.com/146060945/image/Idec-AP6M122-R.jpg,,,,,,,,
RR3PA-UAC120V,2,https://sigma.octopart.com/168143031/image/Idec-RR3PA-UAC120V.jpg,42.72,6,2,Wolf Automation RR3PA-UAC120V,Wolf Automation,RR3PA-UAC120V,https://octopart.com/opatz8j6/a1?t=kwyuq310g9GMaAN6L6zT4a18j_xGb1-L9fAX8fbk_eO8nkSlv5-FmiHOCdP3r4M7In8ZsR78U-WB2Qb0GmPb-6DJNZMxWWjEVyXCQMtlHhxDLJTZAZh35Up81vmY8kQ39gDBGt7Is-9EaG5WPRuc7d-RU5UmiLfwKTKwmJH-XXeBB5-Ppr10rWXV7iGn-hSPApiRd-1vPrQyFYyJZywFdjI-0YM_U-Vm5LdzitCp0xHeqOG4dYKy5IrUgUI2tLxz0wx_dXYPuSOZley-MyKmvIM,21.36
LB1P-1T04Y,1,https://sigma.octopart.com/183033039/image/Idec-LB1P-1T04Y.jpg,,,,,,,,
RH2B-ULCDC24V,2,https://sigma.octopart.com/37508305/image/Idec-RH2B-ULCDC24V.jpg,26.12,6,2,Wolf Automation RH2B-ULCDC24V,Wolf Automation,RH2B-ULCDC24V,https://octopart.com/opatz8j6/a1?t=LUSddNlDgwfXgrzkmTII5iYh5IfPi0Wo_bn55nqSqIrmAlkH530IB_O7nKg5CkrrayL2Z9YW8A8mjFdVNVVoZJ9U6vURA_x45Nkz0Obr5vD4anj6B5yqe75MJAnyzWAQdhBNhogiIxUyKi8qNAdgjDcOyiG9maNQyuRkBc7InjsYUjnj6Xl85SnQCSXuiRVaJ4WggBG2yWupzZgD1BehNwvrVlohf64i5zNkzW910JJvla12brqFCsAD7FTZOc39Z4Jo7xh8WjVz-HLED9UTFtV7peo,13.06
RV1H-G-D60,1,https://sigma.octopart.com/21399587/image/Idec-RV1H-G-D60.jpg,7.74,3,1,Wolf Automation RV1H-G-D60,Wolf Automation,RV1H-G-D60,https://octopart.com/opatz8j6/a1?t=q8BzBuTvR_J-UWsrnLvn0b8LYKxafe5PH2GEFKZcRZtFYYGUnjll1iNAZ2Ow3H16nJoZL7YSierw6NczKCB-0CW9DNzY0c5HdPQvIZPtvh3A_5cbTakrpfgDW0vzlm_CvVoTxMDOL57RUf80xTji0dftnT3Ri7o_ssoeapFJ4MUdbQFI0kbIhT6gpRwWZ99YKkMzUyiEynBscaAec_z6NpjKbFHp1fJMO-KKiblyeqRSlTqEXilq6vLNBlSlirG2iKM-ySpIROKwDlvx7Wfw9TIHZZ6U_w,7.74
LB2L-A1T64G,2,https://sigma.octopart.com/168142488/image/Idec-LB2L-A1T64G.jpg,,,,,,,,
RR2P-UDC12V,1,https://sigma.octopart.com/10062941/image/Idec-RR2P-UDC12V.jpg,17.24,0,1,Wolf Automation RR2P-UDC12V,Wolf Automation,RR2P-UDC12V,https://octopart.com/opatz8j6/a1?t=1w5NZWEd-6BcdgZSrDmocfQGdyqtLOh5_kBLd7EwY242ndwz3w1iJmX_HFKQZH55RkQFUTO5f9gnFbv9_Jk1dX5ITu4BNt-0nIdIxtaX25yWaL6IoBQblYC6hmshEU6dPKeAeDlw37YbB0huydvJQokzlDA-yeZk67N1C3TTDQgPbsqjEO2jWq8mEnRoPJ8d3hA0H1js9TTPutIaX3Hc0WkUbv4tIm12wyfOW2wJ3DfioAj_2raxm54-p7DbRlUZLDSOeMzQEMZJmHOexq10fNZg,17.24
ALFW29911D-G-24V,1,https://sigma.octopart.com/14216522/image/Idec-ALFW29911D-G-24V.jpg,41.46,0,1,Wolf Automation ALFW29911D-G-24V,Wolf Automation,ALFW29911D-G-24V,https://octopart.com/opatz8j6/a1?t=5a6SBYgRiCYhSOtPF9Q2c00HpVbrUikl-9vKOSPI8p4_VCDNW9EqBwIbFu9mZe45gsFPCophKsc1MScRbhs-s-WT_VQ45zQTeOBGt6jxcb0U9tKfEnIp3d67NmjMd6EXuRyeInPdayZ0QTHOdpR4cm9bLM6yF_riSipTmLOKM3tY57nkCVCoAWKDBqsvLZKfDBg5pA9AtLZ1biAHWUhQcBm_VU871Iq2QfO5nHeNSsBA0G96t5ExpigFZCavXQW9WMt3vR4TG2EBHWkiu_09Yt_je_I,41.46
LB7L-M1T54PW,1,https://sigma.octopart.com/158568134/image/Idec-LB7L-M1T54PW.jpg,,,,,,,,
06AK2D,1,https://sigma.octopart.com/148061283/image/Delta-06AK2D.jpg,,,,,,,,
15SEEG3S,1,https://sigma.octopart.com/176842498/image/Delta-15SEEG3S.jpg,,,,,,,,
FFB1224SHE-R00,1,https://sigma.octopart.com/178454145/image/Delta-FFB1224SHE-R00.jpg,,,,,,,,
BFB0724L,1,https://sigma.octopart.com/178453544/image/Delta-BFB0724L.jpg,,,,,,,,
BFB0524H-R00,1,https://sigma.octopart.com/178453537/image/Delta-BFB0524H-R00.jpg,,,,,,,,
AFB0405HHA-A,1,https://sigma.octopart.com/178452767/image/Delta-AFB0405HHA-A.jpg,,,,,,,,
AFL22AUHW-R220DH,1,,,,,,,,,
S24SP05008PDFA,1,,,,,,,,,
03DRDW3S,1,https://sigma.octopart.com/136810490/image/Delta-03DRDW3S.jpg,,,,,,,,
AFB1212VH-T500,1,https://sigma.octopart.com/178453107/image/Delta-AFB1212VH-T500.jpg,,,,,,,,
MDS-300ADB48,1,,,,,,,,,
BUB0812HN-00,1,https://sigma.octopart.com/163681351/image/Delta-BUB0812HN-00.jpg,,,,,,,,
Q80SV24006PRFS,1,,,,,,,,,
AFL2212LW-00GYQ,1,,,,,,,,,
